molecule_chembl_id,target_chembl_id,assay_chembl_id,pchembl_value,standard_relation,standard_type
CHEMBL20,CHEMBL261,CHEMBL5265197,6.55,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5265197,6.55,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5265198,7.9,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5265198,7.92,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5265198,6.94,=,IC50
CHEMBL20,CHEMBL205,CHEMBL5265198,6.99,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5265198,6.53,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5265198,6.53,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5265199,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5265200,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5265212,6.78,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5265213,6.88,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5265560,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5265561,7.59,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5265563,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5265564,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5318476,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5318477,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5318478,7.13,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL5318479,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5318480,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5318481,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5335405,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5335406,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5335407,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL5335408,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL5335409,7.27,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL5335410,8.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5335411,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5337169,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5337170,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5337171,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5337172,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5338489,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5338490,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5338491,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5338492,8.24,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5340419,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5340420,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5340421,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5340422,7.59,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5344070,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5344071,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5344072,7.13,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL5344073,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5344074,7.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5352229,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5352230,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5352231,7.6,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL5352232,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5354799,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5354800,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5354801,7.13,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5354802,7.59,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5355724,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5355725,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5355726,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5355727,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5365301,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5365302,7.9,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5365303,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5365304,8.24,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5366133,7.33,=,IC50
CHEMBL20,CHEMBL261,CHEMBL5368403,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5368404,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5368405,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5368406,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5368835,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5368836,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5368837,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5368838,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5387961,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5387962,7.9,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5387963,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5387964,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5392159,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5392160,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5392161,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5392162,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5501932,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5501933,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5501934,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5501935,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5509598,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5509599,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5509600,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5509601,8.3,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5516627,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5516628,7.9,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5529340,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5529341,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5529342,7.13,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5529343,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5529344,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5531591,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5531592,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5531593,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL5531594,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL5531595,7.27,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL5531596,8.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5531597,8.24,=,Ki
CHEMBL2,CHEMBL229,CHEMBL5535127,9.89,=,Ki
CHEMBL2,CHEMBL232,CHEMBL5535128,10.57,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5536444,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5536445,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5536446,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5536448,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5540316,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5540321,7.92,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5542068,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5542069,7.92,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL5542070,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5542071,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5542072,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5552435,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5552436,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5552437,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5552438,8.24,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5577900,6.96,=,IC50
CHEMBL20,CHEMBL205,CHEMBL5587984,7.7,=,Kd
CHEMBL20,CHEMBL205,CHEMBL5587985,7.34,=,Kd
CHEMBL20,CHEMBL261,CHEMBL5589083,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5589084,7.9,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5589085,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5589086,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5617792,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5617793,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5617794,7.13,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL5617795,8.52,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5617796,7.58,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5617797,8.22,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5625661,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5625662,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5625663,7.13,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5625664,7.59,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5627961,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5627962,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5627963,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5627964,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL5629407,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL5629408,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL5629409,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL5629410,7.2,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL5629411,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5629412,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL5629413,8.24,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL5629414,7.77,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL5636021,7.3,=,IC50
CHEMBL20,CHEMBL3242,CHEMBL5636022,7.43,=,IC50
CHEMBL192,CHEMBL1827,CHEMBL5638043,8.0,=,IC50
CHEMBL20,CHEMBL261,CHEMBL5732037,7.92,=,IC50
CHEMBL192,CHEMBL1827,CHEMBL5737824,8.27,=,IC50
CHEMBL20,CHEMBL205,CHEMBL5737926,7.58,=,IC50
CHEMBL20,CHEMBL261,CHEMBL6073610,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6073611,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL6073613,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL6073614,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL6073615,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL6073616,7.8,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL6073617,7.64,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL6073618,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6073619,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6073620,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6077597,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6077598,7.92,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL6077601,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL6077602,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL6077603,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL6077604,8.7,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6077605,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6077606,8.22,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL6077607,7.77,=,Ki
CHEMBL191,CHEMBL227,CHEMBL6080060,8.12,=,Ki
CHEMBL191,CHEMBL227,CHEMBL6080060,8.14,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL6085882,7.13,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6085888,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6085889,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6085890,7.58,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6085891,8.22,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6091604,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6091605,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6091606,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6091607,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6094785,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6094786,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6094787,7.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6094788,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6095400,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6095401,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6100480,7.6,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6100481,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6100482,7.92,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6100483,8.22,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6103790,6.0,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6103791,7.96,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6108734,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6108735,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL6108737,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL6108738,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL6108739,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL6108740,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL6108741,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6108742,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6108743,8.24,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL6108744,7.77,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6114580,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6114581,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6114582,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6114583,8.24,=,Ki
CHEMBL191,CHEMBL4607,CHEMBL6129331,6.64,=,IC50
CHEMBL20,CHEMBL261,CHEMBL6130405,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6130406,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6130407,6.6,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6130408,8.24,=,Ki
CHEMBL193,CHEMBL1940,CHEMBL6130482,7.4,=,IC50
CHEMBL20,CHEMBL261,CHEMBL6131898,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6131899,7.9,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6131900,7.58,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6131901,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6132415,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6132416,7.92,=,Ki
CHEMBL20,CHEMBL3729,CHEMBL6132418,7.13,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL6132419,7.2,=,Ki
CHEMBL20,CHEMBL3969,CHEMBL6132420,7.27,=,Ki
CHEMBL20,CHEMBL3025,CHEMBL6132421,7.96,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL6132422,8.6,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6132423,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6132424,8.24,=,Ki
CHEMBL20,CHEMBL3912,CHEMBL6132425,7.8,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6132576,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6132577,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6132578,7.59,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6132579,8.24,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6135239,6.34,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6135240,6.48,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6135241,6.36,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6135242,6.47,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6137865,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6137866,8.0,=,Ki
CHEMBL20,CHEMBL4789,CHEMBL6137867,7.22,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL6137868,8.7,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6137869,7.52,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6137870,8.0,=,Ki
CHEMBL20,CHEMBL261,CHEMBL6140246,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6140247,7.92,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6155016,7.92,=,Ki
CHEMBL20,CHEMBL3594,CHEMBL6155017,7.58,=,Ki
CHEMBL20,CHEMBL3242,CHEMBL6155018,8.22,=,Ki
CHEMBL192,CHEMBL1827,CHEMBL6184025,8.43,=,IC50
CHEMBL20,CHEMBL261,CHEMBL6185227,6.6,=,Ki
CHEMBL20,CHEMBL205,CHEMBL6185228,7.92,=,Ki
CHEMBL20,CHEMBL2326,CHEMBL6185229,8.6,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL657143,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL828777,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL828778,7.43,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL841779,8.52,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL877449,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL829822,7.43,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL827186,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL838677,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL829116,7.43,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL828932,8.52,=,Ki
CHEMBL220491,CHEMBL2326,CHEMBL828071,8.55,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL829640,8.52,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL828815,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL828795,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL828796,7.43,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL828903,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL828906,7.43,=,Ki
CHEMBL24,CHEMBL213,CHEMBL884281,8.75,=,IC50
CHEMBL220491,CHEMBL205,CHEMBL862669,8.52,=,Ki
CHEMBL220491,CHEMBL4789,CHEMBL862670,7.3,=,Ki
CHEMBL220491,CHEMBL3969,CHEMBL862671,7.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL861559,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL863824,8.52,=,Ki
CHEMBL220491,CHEMBL261,CHEMBL907133,7.82,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL907134,8.05,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL907135,7.38,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL856730,8.52,=,Ki
CHEMBL220491,CHEMBL4789,CHEMBL856733,7.3,=,Ki
CHEMBL220491,CHEMBL3969,CHEMBL856734,7.52,=,Ki
CHEMBL220491,CHEMBL2326,CHEMBL856735,8.55,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL856736,7.43,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL856737,8.52,=,Ki
CHEMBL220491,CHEMBL3025,CHEMBL911283,9.05,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL911285,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL911286,7.43,=,Ki
CHEMBL220491,CHEMBL261,CHEMBL919950,7.82,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL919951,8.05,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL919952,7.38,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL891443,8.52,=,Ki
CHEMBL220491,CHEMBL261,CHEMBL898039,6.35,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL898040,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL898041,7.33,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL925142,8.52,=,Ki
CHEMBL220491,CHEMBL4789,CHEMBL925145,7.3,=,Ki
CHEMBL220491,CHEMBL3969,CHEMBL925146,7.52,=,Ki
CHEMBL220491,CHEMBL3025,CHEMBL925147,9.05,=,Ki
CHEMBL220491,CHEMBL2326,CHEMBL925148,8.55,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL925149,7.43,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL925150,8.52,=,Ki
CHEMBL220491,CHEMBL261,CHEMBL951055,6.35,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL951056,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL951057,7.33,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL935610,8.52,=,Ki
CHEMBL220491,CHEMBL4789,CHEMBL935613,7.3,=,Ki
CHEMBL220491,CHEMBL3969,CHEMBL935614,7.52,=,Ki
CHEMBL220491,CHEMBL3025,CHEMBL935615,9.05,=,Ki
CHEMBL220491,CHEMBL2326,CHEMBL935616,8.55,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL935617,7.43,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL935618,8.52,=,Ki
CHEMBL24,CHEMBL213,CHEMBL953124,6.22,=,IC50
CHEMBL30,CHEMBL1941,CHEMBL947354,6.75,=,IC50
CHEMBL24,CHEMBL213,CHEMBL953124,6.37,=,Ki
CHEMBL30,CHEMBL1941,CHEMBL947354,6.77,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL976160,8.52,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL976162,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL976161,7.33,=,Ki
CHEMBL220491,CHEMBL261,CHEMBL976159,6.35,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1015322,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL993109,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1031354,8.52,=,Ki
CHEMBL220491,CHEMBL3025,CHEMBL1031355,9.05,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL1031356,7.43,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1002984,8.52,=,Ki
CHEMBL21731,CHEMBL231,CHEMBL1030597,8.78,=,Ki
CHEMBL21731,CHEMBL2056,CHEMBL1030598,6.4,=,Ki
CHEMBL21731,CHEMBL1850,CHEMBL1030599,6.37,=,Ki
CHEMBL21731,CHEMBL217,CHEMBL1030600,6.18,=,Ki
CHEMBL21731,CHEMBL234,CHEMBL1030601,6.3,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1038578,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1063842,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1048174,8.52,=,Ki
CHEMBL289469,CHEMBL1899,CHEMBL1065651,8.84,=,Ki
CHEMBL2218896,CHEMBL253,CHEMBL1225455,7.75,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1645695,8.52,=,Ki
CHEMBL220491,CHEMBL3025,CHEMBL1645696,9.05,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1678663,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1693486,8.52,=,Ki
CHEMBL24,CHEMBL213,CHEMBL1817457,6.77,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1815988,8.52,=,Ki
CHEMBL27,CHEMBL246,CHEMBL1833708,6.67,=,Kd
CHEMBL27,CHEMBL213,CHEMBL1833706,8.22,=,Kd
CHEMBL2218896,CHEMBL253,CHEMBL1832978,8.2,=,Ki
CHEMBL289469,CHEMBL1899,CHEMBL1948646,8.84,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL1947441,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL2049249,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL2327206,8.52,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL2329241,9.9,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL2380060,8.52,=,Ki
CHEMBL30,CHEMBL1941,CHEMBL2395009,6.57,=,IC50
CHEMBL30,CHEMBL1941,CHEMBL2395688,6.85,=,Ki
CHEMBL24,CHEMBL213,CHEMBL2395709,6.82,=,Ki
CHEMBL30,CHEMBL1941,CHEMBL2395688,6.85,=,IC50
CHEMBL24,CHEMBL213,CHEMBL2395709,6.58,=,IC50
CHEMBL220491,CHEMBL2326,CHEMBL2415806,8.55,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL2415807,8.52,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL2429044,8.52,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL2429045,7.43,=,Ki
CHEMBL220491,CHEMBL2326,CHEMBL2429046,8.55,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL2429047,8.52,=,Ki
CHEMBL220491,CHEMBL3912,CHEMBL2446190,7.96,=,Ki
CHEMBL220491,CHEMBL3242,CHEMBL2446191,8.51,=,Ki
CHEMBL220491,CHEMBL3594,CHEMBL2446192,7.44,=,Ki
CHEMBL220491,CHEMBL2326,CHEMBL2446193,8.55,=,Ki
CHEMBL220491,CHEMBL3025,CHEMBL2446194,9.05,=,Ki
CHEMBL220491,CHEMBL205,CHEMBL2446195,8.49,=,Ki
CHEMBL289469,CHEMBL1899,CHEMBL3097185,6.72,=,EC50
CHEMBL289469,CHEMBL1899,CHEMBL3097186,6.72,=,EC50
CHEMBL289469,CHEMBL1899,CHEMBL3097187,7.03,=,EC50
CHEMBL289469,CHEMBL1899,CHEMBL3094562,6.8,=,EC50
CHEMBL289469,CHEMBL1899,CHEMBL3094564,6.89,=,EC50
CHEMBL289469,CHEMBL1899,CHEMBL3094566,7.13,=,EC50
CHEMBL289469,CHEMBL1899,CHEMBL3094567,6.35,=,EC50
CHEMBL289469,CHEMBL1899,CHEMBL3094569,7.06,=,EC50
CHEMBL289469,CHEMBL1899,CHEMBL3094568,6.5,=,EC50
CHEMBL289469,CHEMBL3895,CHEMBL3094588,9.8,=,Kd
CHEMBL289469,CHEMBL3895,CHEMBL3094572,9.7,=,Kd
CHEMBL289469,CHEMBL3895,CHEMBL3094573,9.11,=,Kd
CHEMBL289469,CHEMBL3895,CHEMBL3094574,9.6,=,Kd
